"country","date","cases","type","total_cases","infection_rate"
"Cote d'Ivoire",2020-02-04,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-05,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-06,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-07,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-08,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-09,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-10,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-11,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-12,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-13,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-14,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-15,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-16,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-17,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-18,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-19,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-20,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-21,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-22,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-23,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-24,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-25,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-26,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-27,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-28,0,"confirmed",0,0
"Cote d'Ivoire",2020-02-29,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-01,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-02,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-03,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-04,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-05,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-06,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-07,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-08,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-09,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-10,0,"confirmed",0,0
"Cote d'Ivoire",2020-03-11,1,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-12,0,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-13,0,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-14,0,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-15,0,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-16,0,"confirmed",1,0.0379099860741457
"Cote d'Ivoire",2020-03-17,4,"confirmed",5,0.189549930370729
"Cote d'Ivoire",2020-03-18,1,"confirmed",6,0.227459916444874
"Cote d'Ivoire",2020-03-19,3,"confirmed",9,0.341189874667311
"Cote d'Ivoire",2020-03-20,0,"confirmed",9,0.341189874667311
"Cote d'Ivoire",2020-03-21,5,"confirmed",14,0.53073980503804
"Cote d'Ivoire",2020-03-22,0,"confirmed",14,0.53073980503804
"Cote d'Ivoire",2020-03-23,11,"confirmed",25,0.947749651853643
"Cote d'Ivoire",2020-03-24,48,"confirmed",73,2.76742898341264
"Cote d'Ivoire",2020-03-25,7,"confirmed",80,3.03279888593166
"Cote d'Ivoire",2020-03-26,16,"confirmed",96,3.63935866311799
"Cote d'Ivoire",2020-03-27,5,"confirmed",101,3.82890859348872
"Cote d'Ivoire",2020-03-28,0,"confirmed",101,3.82890859348872
"Cote d'Ivoire",2020-03-29,64,"confirmed",165,6.25514770223404
"Cote d'Ivoire",2020-03-30,3,"confirmed",168,6.36887766045648
"Cote d'Ivoire",2020-03-31,11,"confirmed",179,6.78588750727208
"Cote d'Ivoire",2020-04-01,11,"confirmed",190,7.20289735408769
"Cote d'Ivoire",2020-04-02,4,"confirmed",194,7.35453729838427
"Cote d'Ivoire",2020-04-03,24,"confirmed",218,8.26437696416377
"Cote d'Ivoire",2020-04-04,27,"confirmed",245,9.2879465881657
"Cote d'Ivoire",2020-04-05,16,"confirmed",261,9.89450636535203
"Cote d'Ivoire",2020-04-06,62,"confirmed",323,12.2449255019491
"Cote d'Ivoire",2020-04-07,26,"confirmed",349,13.2305851398769
"Cote d'Ivoire",2020-04-08,35,"confirmed",384,14.557434652472
"Cote d'Ivoire",2020-04-09,60,"confirmed",444,16.8320338169207
"Cote d'Ivoire",2020-04-10,0,"confirmed",444,16.8320338169207
"Cote d'Ivoire",2020-04-11,89,"confirmed",533,20.2060225775197
"Cote d'Ivoire",2020-04-12,41,"confirmed",574,21.7603320065596
"Cote d'Ivoire",2020-04-13,52,"confirmed",626,23.7316512824152
"Cote d'Ivoire",2020-04-14,12,"confirmed",638,24.186571115305
"Cote d'Ivoire",2020-04-15,0,"confirmed",638,24.186571115305
"Cote d'Ivoire",2020-04-16,16,"confirmed",654,24.7931308924913
"Cote d'Ivoire",2020-04-17,34,"confirmed",688,26.0820704190123
"Cote d'Ivoire",2020-04-18,113,"confirmed",801,30.3658988453907
"Cote d'Ivoire",2020-04-19,46,"confirmed",847,32.1097582048014
"Cote d'Ivoire",2020-04-20,0,"confirmed",847,32.1097582048014
"Cote d'Ivoire",2020-04-21,69,"confirmed",916,34.7255472439175
"Cote d'Ivoire",2020-04-22,36,"confirmed",952,36.0903067425867
"Cote d'Ivoire",2020-04-23,52,"confirmed",1004,38.0616260184423
"Cote d'Ivoire",2020-04-24,73,"confirmed",1077,40.8290550018549
"Cote d'Ivoire",2020-04-25,0,"confirmed",1077,40.8290550018549
"Cote d'Ivoire",2020-04-26,73,"confirmed",1150,43.5964839852676
"Cote d'Ivoire",2020-04-27,14,"confirmed",1164,44.1272237903056
"Cote d'Ivoire",2020-04-28,19,"confirmed",1183,44.8475135257144
"Cote d'Ivoire",2020-04-29,55,"confirmed",1238,46.9325627597924
"Cote d'Ivoire",2020-04-30,37,"confirmed",1275,48.3352322445358
"Cote d'Ivoire",2020-05-01,58,"confirmed",1333,50.5340114368362
"Cote d'Ivoire",2020-05-02,29,"confirmed",1362,51.6334010329865
"Cote d'Ivoire",2020-05-03,36,"confirmed",1398,52.9981605316557
"Cote d'Ivoire",2020-05-04,34,"confirmed",1432,54.2871000581767
"Cote d'Ivoire",2020-05-05,32,"confirmed",1464,55.5002196125493
"Cote d'Ivoire",2020-05-06,52,"confirmed",1516,57.4715388884049
"Cote d'Ivoire",2020-05-07,55,"confirmed",1571,59.5565881224829
"Cote d'Ivoire",2020-05-08,31,"confirmed",1602,60.7317976907814
"Cote d'Ivoire",2020-05-09,65,"confirmed",1667,63.1959467856009
"Cote d'Ivoire",2020-05-10,33,"confirmed",1700,64.4469763260477
"Cote d'Ivoire",2020-05-11,30,"confirmed",1730,65.5842759082721
"Cote d'Ivoire",2020-05-12,127,"confirmed",1857,70.3988441396886
"Cote d'Ivoire",2020-05-13,55,"confirmed",1912,72.4838933737666
"Cote d'Ivoire",2020-05-14,59,"confirmed",1971,74.7205825521412
"Cote d'Ivoire",2020-05-15,46,"confirmed",2017,76.4644419115519
"Cote d'Ivoire",2020-05-16,44,"confirmed",2061,78.1324812988143
"Cote d'Ivoire",2020-05-17,48,"confirmed",2109,79.9521606303733
"Cote d'Ivoire",2020-05-18,10,"confirmed",2119,80.3312604911148
"Cote d'Ivoire",2020-05-19,34,"confirmed",2153,81.6202000176357
"Cote d'Ivoire",2020-05-20,78,"confirmed",2231,84.5771789314191
"Cote d'Ivoire",2020-05-21,70,"confirmed",2301,87.2308779566093
"Cote d'Ivoire",2020-05-22,40,"confirmed",2341,88.7472773995751
"Cote d'Ivoire",2020-05-23,25,"confirmed",2366,89.6950270514288
"Cote d'Ivoire",2020-05-24,10,"confirmed",2376,90.0741269121702
"Cote d'Ivoire",2020-05-25,47,"confirmed",2423,91.8558962576551
"Cote d'Ivoire",2020-05-26,54,"confirmed",2477,93.9030355056589
"Cote d'Ivoire",2020-05-27,79,"confirmed",2556,96.8979244055164
"Cote d'Ivoire",2020-05-28,85,"confirmed",2641,100.120273221819
"Cote d'Ivoire",2020-05-29,109,"confirmed",2750,104.252461703901
"Cote d'Ivoire",2020-05-30,49,"confirmed",2799,106.110051021534
"Cote d'Ivoire",2020-05-31,34,"confirmed",2833,107.398990548055
"Cote d'Ivoire",2020-06-01,118,"confirmed",2951,111.872368904804
"Cote d'Ivoire",2020-06-02,73,"confirmed",3024,114.639797888217
"Cote d'Ivoire",2020-06-03,86,"confirmed",3110,117.900056690593
"Cote d'Ivoire",2020-06-04,152,"confirmed",3262,123.662374573863
"Cote d'Ivoire",2020-06-05,169,"confirmed",3431,130.069162220394
"Cote d'Ivoire",2020-06-06,126,"confirmed",3557,134.845820465736
"Cote d'Ivoire",2020-06-07,182,"confirmed",3739,141.745437931231
"Cote d'Ivoire",2020-06-08,142,"confirmed",3881,147.12865595376
"Cote d'Ivoire",2020-06-09,114,"confirmed",3995,151.450394366212
"Cote d'Ivoire",2020-06-10,186,"confirmed",4181,158.501651776003
"Cote d'Ivoire",2020-06-11,223,"confirmed",4404,166.955578670538
"Cote d'Ivoire",2020-06-12,280,"confirmed",4684,177.570374771299
"Cote d'Ivoire",2020-06-13,164,"confirmed",4848,183.787612487458
"Cote d'Ivoire",2020-06-14,236,"confirmed",5084,192.734369200957
"Cote d'Ivoire",2020-06-15,355,"confirmed",5439,206.192414257279
"Cote d'Ivoire",2020-06-16,240,"confirmed",5679,215.290810915074
"Cote d'Ivoire",2020-06-17,384,"confirmed",6063,229.848245567545
"Gambia",2020-01-22,0,"confirmed",0,0
"Gambia",2020-01-23,0,"confirmed",0,0
"Gambia",2020-01-24,0,"confirmed",0,0
"Gambia",2020-01-25,0,"confirmed",0,0
"Gambia",2020-01-26,0,"confirmed",0,0
"Gambia",2020-01-27,0,"confirmed",0,0
"Gambia",2020-01-28,0,"confirmed",0,0
"Gambia",2020-01-29,0,"confirmed",0,0
"Gambia",2020-01-30,0,"confirmed",0,0
"Gambia",2020-01-31,0,"confirmed",0,0
"Gambia",2020-02-01,0,"confirmed",0,0
"Gambia",2020-02-02,0,"confirmed",0,0
"Gambia",2020-02-03,0,"confirmed",0,0
"Gambia",2020-02-04,0,"confirmed",0,0
"Gambia",2020-02-05,0,"confirmed",0,0
"Gambia",2020-02-06,0,"confirmed",0,0
"Gambia",2020-02-07,0,"confirmed",0,0
"Gambia",2020-02-08,0,"confirmed",0,0
"Gambia",2020-02-09,0,"confirmed",0,0
"Gambia",2020-02-10,0,"confirmed",0,0
"Gambia",2020-02-11,0,"confirmed",0,0
"Gambia",2020-02-12,0,"confirmed",0,0
"Gambia",2020-02-13,0,"confirmed",0,0
"Gambia",2020-02-14,0,"confirmed",0,0
"Gambia",2020-02-15,0,"confirmed",0,0
"Gambia",2020-02-16,0,"confirmed",0,0
"Gambia",2020-02-17,0,"confirmed",0,0
"Gambia",2020-02-18,0,"confirmed",0,0
"Gambia",2020-02-19,0,"confirmed",0,0
"Gambia",2020-02-20,0,"confirmed",0,0
"Gambia",2020-02-21,0,"confirmed",0,0
"Gambia",2020-02-22,0,"confirmed",0,0
"Gambia",2020-02-23,0,"confirmed",0,0
"Gambia",2020-02-24,0,"confirmed",0,0
"Gambia",2020-02-25,0,"confirmed",0,0
"Gambia",2020-02-26,0,"confirmed",0,0
"Gambia",2020-02-27,0,"confirmed",0,0
"Gambia",2020-02-28,0,"confirmed",0,0
"Gambia",2020-02-29,0,"confirmed",0,0
"Gambia",2020-03-01,0,"confirmed",0,0
"Gambia",2020-03-02,0,"confirmed",0,0
"Gambia",2020-03-03,0,"confirmed",0,0
"Gambia",2020-03-04,0,"confirmed",0,0
"Gambia",2020-03-05,0,"confirmed",0,0
"Gambia",2020-03-06,0,"confirmed",0,0
"Gambia",2020-03-07,0,"confirmed",0,0
"Gambia",2020-03-08,0,"confirmed",0,0
"Gambia",2020-03-09,0,"confirmed",0,0
"Gambia",2020-03-10,0,"confirmed",0,0
"Gambia",2020-03-11,0,"confirmed",0,0
"Gambia",2020-03-12,0,"confirmed",0,0
"Gambia",2020-03-13,0,"confirmed",0,0
"Gambia",2020-03-14,0,"confirmed",0,0
"Gambia",2020-03-15,0,"confirmed",0,0
"Gambia",2020-03-16,0,"confirmed",0,0
"Gambia",2020-03-17,1,"confirmed",1,0.413792875148759
"Gambia",2020-03-18,0,"confirmed",1,0.413792875148759
"Gambia",2020-03-19,0,"confirmed",1,0.413792875148759
"Gambia",2020-03-20,0,"confirmed",1,0.413792875148759
"Gambia",2020-03-21,0,"confirmed",1,0.413792875148759
"Gambia",2020-03-22,0,"confirmed",1,0.413792875148759
"Gambia",2020-03-23,1,"confirmed",2,0.827585750297517
"Gambia",2020-03-24,1,"confirmed",3,1.24137862544628
"Gambia",2020-03-25,0,"confirmed",3,1.24137862544628
"Gambia",2020-03-26,0,"confirmed",3,1.24137862544628
"Gambia",2020-03-27,0,"confirmed",3,1.24137862544628
"Gambia",2020-03-28,0,"confirmed",3,1.24137862544628
"Gambia",2020-03-29,1,"confirmed",4,1.65517150059503
"Gambia",2020-03-30,0,"confirmed",4,1.65517150059503
"Gambia",2020-03-31,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-01,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-02,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-03,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-04,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-05,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-06,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-07,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-08,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-09,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-10,0,"confirmed",4,1.65517150059503
"Gambia",2020-04-11,5,"confirmed",9,3.72413587633883
"Gambia",2020-04-12,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-13,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-14,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-15,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-16,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-17,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-18,0,"confirmed",9,3.72413587633883
"Gambia",2020-04-19,1,"confirmed",10,4.13792875148759
"Gambia",2020-04-20,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-21,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-22,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-23,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-24,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-25,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-26,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-27,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-28,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-29,0,"confirmed",10,4.13792875148759
"Gambia",2020-04-30,1,"confirmed",11,4.55172162663634
"Gambia",2020-05-01,1,"confirmed",12,4.9655145017851
"Gambia",2020-05-02,5,"confirmed",17,7.0344788775289
"Gambia",2020-05-03,0,"confirmed",17,7.0344788775289
"Gambia",2020-05-04,0,"confirmed",17,7.0344788775289
"Gambia",2020-05-05,0,"confirmed",17,7.0344788775289
"Gambia",2020-05-06,0,"confirmed",17,7.0344788775289
"Gambia",2020-05-07,1,"confirmed",18,7.44827175267765
"Gambia",2020-05-08,2,"confirmed",20,8.27585750297517
"Gambia",2020-05-09,0,"confirmed",20,8.27585750297517
"Gambia",2020-05-10,0,"confirmed",20,8.27585750297517
"Gambia",2020-05-11,2,"confirmed",22,9.10344325327269
"Gambia",2020-05-12,0,"confirmed",22,9.10344325327269
"Gambia",2020-05-13,1,"confirmed",23,9.51723612842145
"Gambia",2020-05-14,0,"confirmed",23,9.51723612842145
"Gambia",2020-05-15,0,"confirmed",23,9.51723612842145
"Gambia",2020-05-16,0,"confirmed",23,9.51723612842145
"Gambia",2020-05-17,0,"confirmed",23,9.51723612842145
"Gambia",2020-05-18,1,"confirmed",24,9.93102900357021
"Gambia",2020-05-19,0,"confirmed",24,9.93102900357021
"Gambia",2020-05-20,0,"confirmed",24,9.93102900357021
"Gambia",2020-05-21,0,"confirmed",24,9.93102900357021
"Gambia",2020-05-22,1,"confirmed",25,10.344821878719
"Gambia",2020-05-23,0,"confirmed",25,10.344821878719
"Gambia",2020-05-24,0,"confirmed",25,10.344821878719
"Gambia",2020-05-25,0,"confirmed",25,10.344821878719
"Gambia",2020-05-26,0,"confirmed",25,10.344821878719
"Gambia",2020-05-27,0,"confirmed",25,10.344821878719
"Gambia",2020-05-28,0,"confirmed",25,10.344821878719
"Gambia",2020-05-29,0,"confirmed",25,10.344821878719
"Gambia",2020-05-30,0,"confirmed",25,10.344821878719
"Gambia",2020-05-31,0,"confirmed",25,10.344821878719
"Gambia",2020-06-01,0,"confirmed",25,10.344821878719
"Gambia",2020-06-02,0,"confirmed",25,10.344821878719
"Gambia",2020-06-03,1,"confirmed",26,10.7586147538677
"Gambia",2020-06-04,0,"confirmed",26,10.7586147538677
"Gambia",2020-06-05,0,"confirmed",26,10.7586147538677
"Gambia",2020-06-06,0,"confirmed",26,10.7586147538677
"Gambia",2020-06-07,0,"confirmed",26,10.7586147538677
"Gambia",2020-06-08,2,"confirmed",28,11.5862005041652
"Gambia",2020-06-09,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-10,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-11,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-12,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-13,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-14,0,"confirmed",28,11.5862005041652
"Gambia",2020-06-15,2,"confirmed",30,12.4137862544628
"Gambia",2020-06-16,4,"confirmed",34,14.0689577550578
"Gambia",2020-06-17,0,"confirmed",34,14.0689577550578
"Ghana",2020-01-22,0,"confirmed",0,0
"Ghana",2020-01-23,0,"confirmed",0,0
"Ghana",2020-01-24,0,"confirmed",0,0
"Ghana",2020-01-25,0,"confirmed",0,0
"Ghana",2020-01-26,0,"confirmed",0,0
"Ghana",2020-01-27,0,"confirmed",0,0
"Ghana",2020-01-28,0,"confirmed",0,0
"Ghana",2020-01-29,0,"confirmed",0,0
"Ghana",2020-01-30,0,"confirmed",0,0
"Ghana",2020-01-31,0,"confirmed",0,0
"Ghana",2020-02-01,0,"confirmed",0,0
"Ghana",2020-02-02,0,"confirmed",0,0
"Ghana",2020-02-03,0,"confirmed",0,0
"Ghana",2020-02-04,0,"confirmed",0,0
"Ghana",2020-02-05,0,"confirmed",0,0
"Ghana",2020-02-06,0,"confirmed",0,0
"Ghana",2020-02-07,0,"confirmed",0,0
"Ghana",2020-02-08,0,"confirmed",0,0
"Ghana",2020-02-09,0,"confirmed",0,0
"Ghana",2020-02-10,0,"confirmed",0,0
"Ghana",2020-02-11,0,"confirmed",0,0
"Ghana",2020-02-12,0,"confirmed",0,0
"Ghana",2020-02-13,0,"confirmed",0,0
"Ghana",2020-02-14,0,"confirmed",0,0
"Ghana",2020-02-15,0,"confirmed",0,0
"Ghana",2020-02-16,0,"confirmed",0,0
"Ghana",2020-02-17,0,"confirmed",0,0
"Ghana",2020-02-18,0,"confirmed",0,0
"Ghana",2020-02-19,0,"confirmed",0,0
"Ghana",2020-02-20,0,"confirmed",0,0
"Ghana",2020-02-21,0,"confirmed",0,0
"Ghana",2020-02-22,0,"confirmed",0,0
"Ghana",2020-02-23,0,"confirmed",0,0
"Ghana",2020-02-24,0,"confirmed",0,0
"Ghana",2020-02-25,0,"confirmed",0,0
"Ghana",2020-02-26,0,"confirmed",0,0
"Ghana",2020-02-27,0,"confirmed",0,0
"Ghana",2020-02-28,0,"confirmed",0,0
"Ghana",2020-02-29,0,"confirmed",0,0
"Ghana",2020-03-01,0,"confirmed",0,0
"Ghana",2020-03-02,0,"confirmed",0,0
"Ghana",2020-03-03,0,"confirmed",0,0
"Ghana",2020-03-04,0,"confirmed",0,0
"Ghana",2020-03-05,0,"confirmed",0,0
"Ghana",2020-03-06,0,"confirmed",0,0
"Ghana",2020-03-07,0,"confirmed",0,0
"Ghana",2020-03-08,0,"confirmed",0,0
"Ghana",2020-03-09,0,"confirmed",0,0
"Ghana",2020-03-10,0,"confirmed",0,0
"Ghana",2020-03-11,0,"confirmed",0,0
"Ghana",2020-03-12,0,"confirmed",0,0
"Ghana",2020-03-13,0,"confirmed",0,0
"Ghana",2020-03-14,3,"confirmed",3,0.0965470277353865
"Ghana",2020-03-15,3,"confirmed",6,0.193094055470773
"Ghana",2020-03-16,0,"confirmed",6,0.193094055470773
"Ghana",2020-03-17,1,"confirmed",7,0.225276398049235
"Ghana",2020-03-18,0,"confirmed",7,0.225276398049235
"Ghana",2020-03-19,4,"confirmed",11,0.354005768363084
"Ghana",2020-03-20,5,"confirmed",16,0.514917481255395
"Ghana",2020-03-21,3,"confirmed",19,0.611464508990781
"Ghana",2020-03-22,4,"confirmed",23,0.74019387930463
"Ghana",2020-03-23,4,"confirmed",27,0.868923249618478
"Ghana",2020-03-24,26,"confirmed",53,1.70566415665849
"Ghana",2020-03-25,40,"confirmed",93,2.99295785979698
"Ghana",2020-03-26,39,"confirmed",132,4.24806922035701
"Ghana",2020-03-27,5,"confirmed",137,4.40898093324932
"Ghana",2020-03-28,4,"confirmed",141,4.53771030356316
"Ghana",2020-03-29,11,"confirmed",152,4.89171607192625
"Ghana",2020-03-30,0,"confirmed",152,4.89171607192625
"Ghana",2020-03-31,9,"confirmed",161,5.18135715513241
"Ghana",2020-04-01,34,"confirmed",195,6.27555680280012
"Ghana",2020-04-02,9,"confirmed",204,6.56519788600628
"Ghana",2020-04-03,1,"confirmed",205,6.59738022858474
"Ghana",2020-04-04,0,"confirmed",205,6.59738022858474
"Ghana",2020-04-05,9,"confirmed",214,6.8870213117909
"Ghana",2020-04-06,0,"confirmed",214,6.8870213117909
"Ghana",2020-04-07,73,"confirmed",287,9.23633232001864
"Ghana",2020-04-08,26,"confirmed",313,10.0730732270587
"Ghana",2020-04-09,65,"confirmed",378,12.1649254946587
"Ghana",2020-04-10,0,"confirmed",378,12.1649254946587
"Ghana",2020-04-11,30,"confirmed",408,13.1303957720126
"Ghana",2020-04-12,158,"confirmed",566,18.2152058994096
"Ghana",2020-04-13,0,"confirmed",566,18.2152058994096
"Ghana",2020-04-14,70,"confirmed",636,20.4679698799019
"Ghana",2020-04-15,0,"confirmed",636,20.4679698799019
"Ghana",2020-04-16,5,"confirmed",641,20.6288815927942
"Ghana",2020-04-17,0,"confirmed",641,20.6288815927942
"Ghana",2020-04-18,193,"confirmed",834,26.8400737104374
"Ghana",2020-04-19,208,"confirmed",1042,33.5340009667576
"Ghana",2020-04-20,0,"confirmed",1042,33.5340009667576
"Ghana",2020-04-21,0,"confirmed",1042,33.5340009667576
"Ghana",2020-04-22,112,"confirmed",1154,37.1384233355453
"Ghana",2020-04-23,0,"confirmed",1154,37.1384233355453
"Ghana",2020-04-24,125,"confirmed",1279,41.1612161578531
"Ghana",2020-04-25,0,"confirmed",1279,41.1612161578531
"Ghana",2020-04-26,271,"confirmed",1550,49.8826309966163
"Ghana",2020-04-27,0,"confirmed",1550,49.8826309966163
"Ghana",2020-04-28,121,"confirmed",1671,53.7766944486103
"Ghana",2020-04-29,0,"confirmed",1671,53.7766944486103
"Ghana",2020-04-30,403,"confirmed",2074,66.7461785077305
"Ghana",2020-05-01,0,"confirmed",2074,66.7461785077305
"Ghana",2020-05-02,95,"confirmed",2169,69.8035010526844
"Ghana",2020-05-03,0,"confirmed",2169,69.8035010526844
"Ghana",2020-05-04,550,"confirmed",2719,87.5037894708386
"Ghana",2020-05-05,0,"confirmed",2719,87.5037894708386
"Ghana",2020-05-06,372,"confirmed",3091,99.4756209100265
"Ghana",2020-05-07,0,"confirmed",3091,99.4756209100265
"Ghana",2020-05-08,921,"confirmed",4012,129.11555842479
"Ghana",2020-05-09,251,"confirmed",4263,137.193326411984
"Ghana",2020-05-10,0,"confirmed",4263,137.193326411984
"Ghana",2020-05-11,437,"confirmed",4700,151.257010118772
"Ghana",2020-05-12,427,"confirmed",5127,164.998870399776
"Ghana",2020-05-13,281,"confirmed",5408,174.042108664323
"Ghana",2020-05-14,122,"confirmed",5530,177.968354458896
"Ghana",2020-05-15,108,"confirmed",5638,181.44404745737
"Ghana",2020-05-16,97,"confirmed",5735,184.565734687481
"Ghana",2020-05-17,0,"confirmed",5735,184.565734687481
"Ghana",2020-05-18,0,"confirmed",5735,184.565734687481
"Ghana",2020-05-19,361,"confirmed",6096,196.183560358305
"Ghana",2020-05-20,173,"confirmed",6269,201.751105624379
"Ghana",2020-05-21,0,"confirmed",6269,201.751105624379
"Ghana",2020-05-22,217,"confirmed",6486,208.734673963906
"Ghana",2020-05-23,131,"confirmed",6617,212.950560841684
"Ghana",2020-05-24,66,"confirmed",6683,215.074595451863
"Ghana",2020-05-25,125,"confirmed",6808,219.09738827417
"Ghana",2020-05-26,309,"confirmed",7117,229.041732130915
"Ghana",2020-05-27,186,"confirmed",7303,235.027647850509
"Ghana",2020-05-28,0,"confirmed",7303,235.027647850509
"Ghana",2020-05-29,313,"confirmed",7616,245.100721077568
"Ghana",2020-05-30,152,"confirmed",7768,249.992437149494
"Ghana",2020-05-31,302,"confirmed",8070,259.71150460819
"Ghana",2020-06-01,0,"confirmed",8070,259.71150460819
"Ghana",2020-06-02,227,"confirmed",8297,267.016896373501
"Ghana",2020-06-03,251,"confirmed",8548,275.094664360695
"Ghana",2020-06-04,337,"confirmed",8885,285.940113809636
"Ghana",2020-06-05,283,"confirmed",9168,295.047716759341
"Ghana",2020-06-06,294,"confirmed",9462,304.509325477409
"Ghana",2020-06-07,176,"confirmed",9638,310.173417771218
"Ghana",2020-06-08,272,"confirmed",9910,318.92701495256
"Ghana",2020-06-09,291,"confirmed",10201,328.292076642893
"Ghana",2020-06-10,0,"confirmed",10201,328.292076642893
"Ghana",2020-06-11,157,"confirmed",10358,333.344704427711
"Ghana",2020-06-12,498,"confirmed",10856,349.371511031785
"Ghana",2020-06-13,262,"confirmed",11118,357.803284787342
"Ghana",2020-06-14,846,"confirmed",11964,385.029546608721
"Ghana",2020-06-15,0,"confirmed",11964,385.029546608721
"Ghana",2020-06-16,229,"confirmed",12193,392.399303059189
"Ghana",2020-06-17,397,"confirmed",12590,405.175693062839
"Guinea",2020-01-22,0,"confirmed",0,0
"Guinea",2020-01-23,0,"confirmed",0,0
"Guinea",2020-01-24,0,"confirmed",0,0
"Guinea",2020-01-25,0,"confirmed",0,0
"Guinea",2020-01-26,0,"confirmed",0,0
"Guinea",2020-01-27,0,"confirmed",0,0
"Guinea",2020-01-28,0,"confirmed",0,0
"Guinea",2020-01-29,0,"confirmed",0,0
"Guinea",2020-01-30,0,"confirmed",0,0
"Guinea",2020-01-31,0,"confirmed",0,0
"Guinea",2020-02-01,0,"confirmed",0,0
"Guinea",2020-02-02,0,"confirmed",0,0
"Guinea",2020-02-03,0,"confirmed",0,0
"Guinea",2020-02-04,0,"confirmed",0,0
"Guinea",2020-02-05,0,"confirmed",0,0
"Guinea",2020-02-06,0,"confirmed",0,0
"Guinea",2020-02-07,0,"confirmed",0,0
"Guinea",2020-02-08,0,"confirmed",0,0
"Guinea",2020-02-09,0,"confirmed",0,0
"Guinea",2020-02-10,0,"confirmed",0,0
"Guinea",2020-02-11,0,"confirmed",0,0
"Guinea",2020-02-12,0,"confirmed",0,0
"Guinea",2020-02-13,0,"confirmed",0,0
"Guinea",2020-02-14,0,"confirmed",0,0
